run_id,stage,work_key,status,attempts,payload,result,error,started_at,finished_at
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:1,complete,1,"{""passes"": [[""504270"", 1], [""504421"", 1], [""505116"", 1], [""505081"", 1], [""505366"", 1], [""506342"", 1], [""506931"", 1], [""507493"", 1], [""508496"", 1], [""508431"", 1], [""508508"", 1], [""508507"", 1], [""508501"", 1], [""508672"", 1], [""509050"", 1], [""509713"", 1], [""509855"", 1], [""511520"", 1], [""517224"", 1], [""528750"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:40.455028+00:00,2026-06-22 18:04:40.860472+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:10,complete,1,"{""passes"": [[""627736"", 1], [""617258"", 1], [""627739"", 1], [""631098"", 1], [""636332"", 1], [""636331"", 1], [""637846"", 1], [""637848"", 1], [""637859"", 1], [""637877"", 1], [""637878"", 1], [""637884"", 1], [""637871"", 1], [""637876"", 1], [""637863"", 1], [""637869"", 1], [""637847"", 1], [""637864"", 1], [""637874"", 1], [""637875"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:44.220805+00:00,2026-06-22 18:04:44.626529+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:11,complete,1,"{""passes"": [[""637879"", 1], [""637880"", 1], [""637883"", 1], [""637885"", 1], [""637886"", 1], [""637865"", 1], [""637868"", 1], [""637870"", 1], [""627748"", 1], [""639902"", 1], [""642125"", 1], [""642131"", 1], [""642130"", 1], [""642138"", 1], [""642139"", 1], [""642128"", 1], [""642124"", 1], [""642134"", 1], [""642129"", 1], [""642137"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:44.634895+00:00,2026-06-22 18:04:45.042612+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:12,complete,1,"{""passes"": [[""643017"", 1], [""643018"", 1], [""643019"", 1], [""643022"", 1], [""643023"", 1], [""643037"", 1], [""643038"", 1], [""643047"", 1], [""643051"", 1], [""643054"", 1], [""643016"", 1], [""643033"", 1], [""643036"", 1], [""643045"", 1], [""643053"", 1], [""643048"", 1], [""647504"", 1], [""647508"", 1], [""647509"", 1], [""647505"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:45.051529+00:00,2026-06-22 18:04:45.446471+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:13,complete,1,"{""passes"": [[""647510"", 1], [""647808"", 1], [""647811"", 1], [""647815"", 1], [""647816"", 1], [""647818"", 1], [""647819"", 1], [""647822"", 1], [""647823"", 1], [""647853"", 1], [""647852"", 1], [""647860"", 1], [""647869"", 1], [""647871"", 1], [""647847"", 1], [""647937"", 1], [""647938"", 1], [""647962"", 1], [""647966"", 1], [""648017"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:45.455126+00:00,2026-06-22 18:04:45.853193+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:14,complete,1,"{""passes"": [[""647968"", 1], [""647888"", 1], [""648379"", 1], [""648033"", 1], [""648228"", 1], [""648382"", 1], [""648038"", 1], [""648377"", 1], [""648376"", 1], [""648240"", 1], [""648224"", 1], [""648217"", 1], [""643046"", 1], [""652465"", 1], [""652568"", 1], [""652509"", 1], [""652512"", 1], [""652566"", 1], [""652567"", 1], [""652577"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:45.861395+00:00,2026-06-22 18:04:46.244529+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:15,complete,1,"{""passes"": [[""652605"", 1], [""652607"", 1], [""652646"", 1], [""652651"", 1], [""652652"", 1], [""652657"", 1], [""653003"", 1], [""655260"", 1], [""655266"", 1], [""655400"", 1], [""655439"", 1], [""655450"", 1], [""655449"", 1], [""655388"", 1], [""655399"", 1], [""655443"", 1], [""655448"", 1], [""655460"", 1], [""655451"", 1], [""655224"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:46.251546+00:00,2026-06-22 18:04:46.646517+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:16,complete,1,"{""passes"": [[""656723"", 1], [""656730"", 1], [""656746"", 1], [""656785"", 1], [""656803"", 1], [""656808"", 1], [""656831"", 1], [""657007"", 1], [""657080"", 1], [""657086"", 1], [""656996"", 1], [""657005"", 1], [""657013"", 1], [""657018"", 1], [""657065"", 1], [""657071"", 1], [""657072"", 1], [""657073"", 1], [""657079"", 1], [""657085"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:46.654542+00:00,2026-06-22 18:04:47.070519+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:17,complete,1,"{""passes"": [[""656755"", 1], [""656791"", 1], [""656792"", 1], [""656855"", 1], [""657004"", 1], [""657012"", 1], [""657027"", 1], [""657064"", 1], [""656874"", 1], [""657003"", 1], [""657295"", 1], [""657300"", 1], [""657445"", 1], [""657371"", 1], [""657290"", 1], [""656760"", 1], [""658478"", 1], [""658481"", 1], [""658486"", 1], [""658488"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:47.078527+00:00,2026-06-22 18:04:47.507481+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:18,complete,1,"{""passes"": [[""658493"", 1], [""657435"", 1], [""658526"", 1], [""658589"", 1], [""658568"", 1], [""658487"", 1], [""658499"", 1], [""658619"", 1], [""658624"", 1], [""658905"", 1], [""658498"", 1], [""658508"", 1], [""652823"", 1], [""656761"", 1], [""664715"", 1], [""664714"", 1], [""658547"", 1], [""668496"", 1], [""668497"", 1], [""668506"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:47.514462+00:00,2026-06-22 18:04:47.918458+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:19,complete,1,"{""passes"": [[""668475"", 1], [""668512"", 1], [""668514"", 1], [""668520"", 1], [""668453"", 1], [""668460"", 1], [""668465"", 1], [""668511"", 1], [""668521"", 1], [""668522"", 1], [""668459"", 1], [""669033"", 1], [""669034"", 1], [""674922"", 1], [""675008"", 1], [""675024"", 1], [""675495"", 1], [""675497"", 1], [""675502"", 1], [""675503"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:47.929216+00:00,2026-06-22 18:04:48.358522+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:2,complete,1,"{""passes"": [[""540918"", 1], [""542190"", 1], [""542552"", 1], [""543357"", 1], [""543359"", 1], [""543931"", 1], [""546812"", 1], [""542136"", 1], [""547967"", 1], [""550768"", 1], [""551649"", 1], [""551654"", 1], [""546305"", 1], [""551653"", 1], [""552099"", 1], [""552109"", 1], [""552110"", 1], [""552111"", 1], [""552112"", 1], [""552113"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:40.868540+00:00,2026-06-22 18:04:41.270588+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:20,complete,1,"{""passes"": [[""675504"", 1], [""674909"", 1], [""674910"", 1], [""674923"", 1], [""675496"", 1], [""675505"", 1], [""675506"", 1], [""675507"", 1], [""675508"", 1], [""675509"", 1], [""675510"", 1], [""675511"", 1], [""675513"", 1], [""675520"", 1], [""675540"", 1], [""675603"", 1], [""675612"", 1], [""675613"", 1], [""675614"", 1], [""675615"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:48.367434+00:00,2026-06-22 18:04:48.768068+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:21,complete,1,"{""passes"": [[""675616"", 1], [""675618"", 1], [""675620"", 1], [""675621"", 1], [""675627"", 1], [""675628"", 1], [""675629"", 1], [""675617"", 1], [""675619"", 1], [""674912"", 1], [""681335"", 1], [""681336"", 1], [""681334"", 1], [""687142"", 1], [""687143"", 1], [""687144"", 1], [""696247"", 1], [""696252"", 1], [""696257"", 1], [""696258"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:48.776467+00:00,2026-06-22 18:04:49.180848+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:22,complete,1,"{""passes"": [[""696263"", 1], [""696259"", 1], [""697446"", 1], [""697447"", 1], [""697448"", 1], [""697451"", 1], [""697452"", 1], [""697469"", 1], [""697470"", 1], [""697474"", 1], [""697468"", 1], [""697462"", 1], [""697463"", 1], [""697472"", 1], [""697475"", 1], [""697476"", 1], [""699295"", 1], [""693558"", 1], [""693528"", 1], [""693529"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:49.189731+00:00,2026-06-22 18:04:49.594535+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:23,complete,1,"{""passes"": [[""693531"", 1], [""693533"", 1], [""693492"", 1], [""693530"", 1], [""693532"", 1], [""693534"", 1], [""701961"", 1], [""697471"", 1], [""701985"", 1], [""701993"", 1], [""701994"", 1], [""699296"", 1], [""701955"", 1], [""703120"", 1], [""703110"", 1], [""703111"", 1], [""703121"", 1], [""703122"", 1], [""703173"", 1], [""703174"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:49.605638+00:00,2026-06-22 18:04:49.996813+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:24,complete,1,"{""passes"": [[""703175"", 1], [""703176"", 1], [""705370"", 1], [""705369"", 1], [""703172"", 1], [""706280"", 1], [""703171"", 1], [""701960"", 1], [""701950"", 1], [""786758"", 1], [""788951"", 1], [""788952"", 1], [""788953"", 1], [""788950"", 1], [""701986"", 1], [""786757"", 1], [""838578"", 1], [""677322"", 1], [""899880"", 1], [""899881"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:50.004524+00:00,2026-06-22 18:04:50.412455+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:25,complete,1,"{""passes"": [[""899879"", 1], [""929685"", 1], [""939941"", 1], [""929672"", 1], [""973542"", 1], [""973541"", 1], [""975022"", 1], [""994804"", 1], [""995752"", 1], [""915037"", 1], [""1004654"", 1], [""1004539"", 1], [""1065881"", 1], [""1065882"", 1], [""1066431"", 1], [""1069150"", 1], [""1069149"", 1], [""1097352"", 1], [""1099135"", 1], [""1099149"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:50.420504+00:00,2026-06-22 18:04:50.850641+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:26,complete,1,"{""passes"": [[""1099181"", 1], [""1099187"", 1], [""1099134"", 1], [""1099148"", 1], [""1099182"", 1], [""1099457"", 1], [""1107424"", 1], [""1107423"", 1], [""1114909"", 1], [""1090518"", 1], [""1090519"", 1], [""1118155"", 1], [""1118261"", 1], [""1118157"", 1], [""1118263"", 1], [""1118342"", 1], [""1118344"", 1], [""1118262"", 1], [""1118343"", 1], [""1118156"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:50.858454+00:00,2026-06-22 18:04:51.274696+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:27,complete,1,"{""passes"": [[""1125126"", 1], [""1125566"", 1], [""1125598"", 1], [""1125627"", 1], [""1125915"", 1], [""1126201"", 1], [""1126021"", 1], [""1126184"", 1], [""1129015"", 1], [""1129060"", 1], [""1129016"", 1], [""1139368"", 1], [""1139580"", 1], [""1139906"", 1], [""1139951"", 1], [""1144154"", 1], [""1144153"", 1], [""1160450"", 1], [""1160451"", 1], [""1169205"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:51.283431+00:00,2026-06-22 18:04:51.666589+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:28,complete,1,"{""passes"": [[""1147357"", 1], [""1169204"", 1], [""1175892"", 1], [""1175891"", 1], [""994900"", 1], [""1168450"", 1], [""1184659"", 1], [""1198857"", 1], [""1198858"", 1], [""1197802"", 1], [""1197803"", 1], [""1228372"", 1], [""1230449"", 1], [""1230450"", 1], [""1230451"", 1], [""1230452"", 1], [""1230453"", 1], [""1230454"", 1], [""1230455"", 1], [""1237791"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:51.674818+00:00,2026-06-22 18:04:52.090581+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:29,complete,1,"{""passes"": [[""1237793"", 1], [""1238102"", 1], [""1238190"", 1], [""1238098"", 1], [""1236768"", 1], [""1238100"", 1], [""1237795"", 1], [""1238099"", 1], [""1238170"", 1], [""1238195"", 1], [""1237794"", 1], [""1237792"", 1], [""1238101"", 1], [""1238115"", 1], [""1236767"", 1], [""1236766"", 1], [""1244865"", 1], [""1244866"", 1], [""1244871"", 1], [""1244920"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:52.100916+00:00,2026-06-22 18:04:52.652497+00:00
967a8d12-05c5-4bfa-b380-c5e8df074d7a,asset_worlds,batch:3,complete,1,"{""passes"": [[""552114"", 1], [""552115"", 1], [""552117"", 1], [""551650"", 1], [""553540"", 1], [""553569"", 1], [""554000"", 1], [""554001"", 1], [""554002"", 1], [""554003"", 1], [""554004"", 1], [""554005"", 1], [""554006"", 1], [""554577"", 1], [""547680"", 1], [""554676"", 1], [""554677"", 1], [""554675"", 1], [""554707"", 1], [""554674"", 1]]}","{""world_count"": 20}",,2026-06-22 18:04:41.278561+00:00,2026-06-22 18:04:41.706544+00:00
